,date,y,y_p,ln_y_p_over_y,log_y,d4_log_y,rr_ma4_l1,rr_ma4_l5,rr_ma4_l9,u_ma4_l1,u_ma4_l2,u_ma4_l3,u_ma4_l4,u_ma4_l5,d_u,d4_u,d4_u_l1,d4_u_ma4_l1,cci_cs_ma4_l1,cci_fs_ma4_l1,cci_es_ma4_l1,t_bill_d4,t_bill_d4_l1,stock_log_ma4_l1,oil_log_ma4_l1,oil_log_ma4_l5,fx_log_ma4_l1,fx_log_ma4_l5,log_work_age_pop_share,covid19,trend,splittrend_pdv
55,1993-12-31 23:59:59.999999999,75.54029488992123,80.33758120394742,0.061571300446741084,4.324666221035246,-0.0053333459753632795,6.843327997318365,7.9977108672957495,6.058676179160399,9.88873025,9.57282025,9.28629575,9.051199500000001,8.8748775,0.26449000000000034,1.322420000000001,1.2636400000000005,1.0138527499999999,-10.691666666666666,-4.566666666666666,-27.341666666666665,-3.965266665999999,-3.2733666670000003,3.484833031860966,2.891551085518538,2.9766711441552554,4.696661048237052,4.665894633717067,4.181150600288027,0.0,55.0,0.0
56,1994-03-31 23:59:59.999999999,75.76247222783276,80.71931890350545,0.06337485753491467,4.327603080708555,-0.0009326494580514932,5.93271066103605,8.30304281072377,6.220034187404916,10.21933525,9.88873025,9.57282025,9.28629575,9.051199500000001,0.14692999999999934,1.0873190000000008,1.322420000000001,1.1681357499999994,-10.991666666666667,-5.391666666666667,-26.150000000000002,-5.3369,-3.965266665999999,3.5515463960024425,2.8327748097413634,2.959402675989877,4.690423035833679,4.677327577366839,4.180889989563499,0.0,56.0,0.0
57,1994-06-30 23:59:59.999999999,75.69177943849728,81.11023831881245,0.06913963569190518,4.326669560603421,-0.0077087037767498146,4.8908347768853835,8.735770631939399,6.506487215165779,10.491165,10.21933525,9.88873025,9.57282025,9.28629575,0.02938999999999936,0.7640599999999989,1.0873190000000008,1.2048692499999998,-10.525,-5.366666666666667,-23.316666666666666,-2.2908333329999993,-5.3369,3.6105009794130334,2.7664186215699718,2.963135808311396,4.6845633925906744,4.689037313376382,4.1807055037640755,0.0,57.0,0.0
58,1994-09-30 23:59:59.999999999,76.20682690365582,81.52984240438846,0.06751806710501285,4.333451050590979,0.0015915122722693908,4.424138580965936,8.367833393096074,6.662149608072732,10.68218,10.491165,10.21933525,9.88873025,9.57282025,-0.26449000000000034,0.1763199999999987,0.7640599999999989,1.1093597500000012,-9.466666666666667,-3.9749999999999996,-20.008333333333336,-1.7386999999999997,-2.2908333329999993,3.640001619744405,2.7340952485126637,2.9407340713702803,4.678964405118478,4.698646478247223,4.180518956043662,0.0,58.0,0.0
59,1994-12-31 23:59:59.999999999,76.84306200767523,81.94254202944957,0.0642531084532143,4.341765186243246,0.01709896520800047,4.0666680199069605,6.843327997318365,7.9977108672957495,10.72626,10.68218,10.491165,10.21933525,9.88873025,-0.20569999999999844,-0.2938700000000001,0.1763199999999987,0.8375297499999999,-7.475,-1.675,-15.025000000000002,-0.9124333340000002,-1.7386999999999997,3.6381397669294238,2.738600776944842,2.891551085518538,4.684394461929027,4.696661048237052,4.180332373516704,0.0,59.0,0.0
60,1995-03-31 23:59:59.999999999,76.93395273682086,82.33877381743376,0.06789482742574648,4.3429472971052725,0.015344216396717236,3.8717078713359108,5.93271066103605,8.30304281072377,10.6527925,10.72626,10.68218,10.491165,10.21933525,-0.2788000000000004,-0.7195999999999998,-0.2938700000000001,0.43345725,-5.941666666666666,-0.25,-11.766666666666666,0.29000000000000004,-0.9124333340000002,3.6104101368413235,2.760001118364183,2.8327748097413634,4.688397983384746,4.690423035833679,4.180149813439383,0.0,60.0,0.0
61,1995-06-30 23:59:59.999999999,77.72167238941628,82.74668689638474,0.0626498335374599,4.353134142412266,0.02646458180884448,4.137653156148419,4.8908347768853835,8.735770631939399,10.4728925,10.6527925,10.72626,10.68218,10.491165,-0.19738399999999956,-0.9463739999999987,-0.7195999999999998,-0.018272500000000136,-5.199999999999999,0.20833333333333334,-10.141666666666666,1.806666667,0.29000000000000004,3.554170432716501,2.8074535077518927,2.7664186215699718,4.693797200490332,4.6845633925906744,4.180051086588705,0.0,61.0,0.0
62,1995-09-30 23:59:59.999999999,77.96404766713796,83.13437501507678,0.0642104816673088,4.3562477930855446,0.02279674249456587,4.630136602470181,4.424138580965936,8.367833393096074,10.236299,10.4728925,10.6527925,10.72626,10.68218,0.15214399999999983,-0.5297399999999985,-0.9463739999999987,-0.44588099999999997,-4.416666666666666,0.6583333333333333,-8.008333333333333,0.5266666669999998,1.806666667,3.5312202827389236,2.8373946014669,2.7340952485126637,4.700999940055332,4.678964405118478,4.179951264918351,0.0,62.0,0.0
63,1995-12-31 23:59:59.999999999,78.20642294485963,83.52978955822826,0.06585155038592383,4.359351779023136,0.01758659277988972,4.658156231481447,4.0666680199069605,6.843327997318365,10.103864,10.236299,10.4728925,10.6527925,10.72626,0.08062999999999931,-0.2434100000000008,-0.5297399999999985,-0.6223960000000002,-4.716666666666666,-0.15000000000000002,-9.158333333333333,0.41666666699999944,0.5266666669999998,3.5167166681893196,2.8286093679517763,2.738600776944842,4.706120551025186,4.684394461929027,4.179851433282636,0.0,63.0,0.0
64,1996-03-31 23:59:59.999999999,78.03474045647344,83.93741295004413,0.0729173192019763,4.357154118000307,0.014206820895034333,4.484945034069154,3.8717078713359108,5.93271066103605,10.0430115,10.103864,10.236299,10.4728925,10.6527925,0.20411,0.2394999999999996,-0.2434100000000008,-0.6097809999999999,-7.025,-2.7416666666666663,-14.625,-2.186666666,0.41666666699999944,3.5044253038885467,2.835026992262656,2.760001118364183,4.712386844517429,4.688397983384746,4.179752676967976,0.0,64.0,0.0
65,1996-06-30 23:59:59.999999999,78.4185013128661,84.3748990834461,0.07321006749442205,4.3620598856495105,0.00892574323724471,3.562697581703361,4.137653156148419,4.8908347768853835,10.1028865,10.0430115,10.103864,10.236299,10.4728925,0.17314000000000007,0.6100239999999992,0.2394999999999996,-0.37000600000000006,-8.675,-4.316666666666666,-18.6,-3.7,-2.186666666,3.527123936619772,2.858688524124011,2.8074535077518927,4.7156443662875285,4.693797200490332,4.179662289519538,0.0,65.0,0.0
66,1996-09-30 23:59:59.999999999,78.64067865077763,84.81905349269908,0.0756310993296152,4.36488910564371,0.008641312558165026,2.4890398209160507,4.630136602470181,4.424138580965936,10.2553925,10.1028865,10.0430115,10.103864,10.236299,0.15723999999999982,0.6151199999999992,0.6100239999999992,0.019093499999998542,-11.225000000000001,-6.408333333333333,-24.883333333333333,-2.4099999999999997,-3.7,3.5576355760220277,2.8773108510623593,2.8373946014669,4.715816927553627,4.700999940055332,4.1795709004966275,0.0,66.0,0.0
67,1996-12-31 23:59:59.999999999,78.43869925267623,85.2836694878616,0.0836655697092743,4.36231741848637,0.0029656394632340266,1.9587067477975229,4.658156231481447,4.0666680199069605,10.4091725,10.2553925,10.1028865,10.0430115,10.103864,0.06473000000000084,0.5992200000000008,0.6151199999999992,0.30530850000000065,-12.983333333333334,-7.3999999999999995,-29.358333333333334,-2.7299999999999995,-2.4099999999999997,3.581291183535588,2.9407781300430877,2.8286093679517763,4.713341362705602,4.706120551025186,4.179479503121,0.0,67.0,0.0
68,1997-03-31 23:59:59.999999999,78.66087659058776,85.79496972036645,0.08681446582080099,4.365145910986672,0.007991792986365098,1.621789311386801,4.484945034069154,3.8717078713359108,10.558977500000001,10.4091725,10.2553925,10.1028865,10.0430115,0.07631999999999906,0.4714299999999998,0.5992200000000008,0.5159660000000006,-12.891666666666667,-6.699999999999999,-29.416666666666668,-1.1633333339999998,-2.7299999999999995,3.6334985420380916,3.0229237923795997,2.835026992262656,4.7076070975052335,4.712386844517429,4.1793900845610565,0.0,68.0,0.0
69,1997-06-30 23:59:59.999999999,78.92344980811959,86.32140856712581,0.08959924586392543,4.368478392922301,0.0064185072727900305,1.5746514824337976,3.562697581703361,4.137653156148419,10.676835,10.558977500000001,10.4091725,10.2553925,10.1028865,0.00262999999999991,0.30091999999999963,0.4714299999999998,0.5739485000000002,-12.708333333333334,-6.216666666666666,-29.275000000000002,-0.536666667,-1.1633333339999998,3.6978046642371143,3.0557674598810105,2.858688524124011,4.6983629596083105,4.7156443662875285,4.179160815136585,0.0,69.0,0.0
70,1997-09-30 23:59:59.999999999,80.29690971520905,86.86291078154846,0.07860000176220527,4.385731135968206,0.02084203032449672,1.798103023552028,2.4890398209160507,4.630136602470181,10.752065,10.676835,10.558977500000001,10.4091725,10.2553925,-0.09729999999999883,0.046380000000000976,0.30091999999999963,0.49667250000000074,-11.758333333333333,-5.0249999999999995,-27.3,-0.4333333330000002,-0.536666667,3.751005022693624,3.036453697081979,2.8773108510623593,4.687737729632756,4.715816927553627,4.178928972821455,0.0,70.0,0.0
71,1997-12-31 23:59:59.999999999,80.70086851141184,87.3503579430756,0.07917779693329585,4.390749337441186,0.02843191895481567,1.8636385799529531,1.9587067477975229,4.658156231481447,10.76366,10.752065,10.676835,10.558977500000001,10.4091725,-0.1757300000000015,-0.19408000000000136,0.046380000000000976,0.3544874999999994,-9.741666666666667,-3.633333333333333,-21.933333333333334,0.17333333299999998,-0.4333333330000002,3.8333516262469765,3.006009294992884,2.9407781300430877,4.673178795338381,4.713341362705602,4.178697076743001,0.0,71.0,0.0
72,1998-03-31 23:59:59.999999999,80.60997778226621,87.8414938073132,0.08591154794432754,4.389622435675403,0.024476524688730628,2.006265594898071,1.621789311386801,4.484945034069154,10.715139999999998,10.76366,10.752065,10.676835,10.558977500000001,-0.24758999999999887,-0.5179899999999993,-0.19408000000000136,0.1561624999999971,-8.0,-2.3499999999999996,-17.65833333333333,0.27,0.17333333299999998,3.8890198524271753,2.9487160431368493,3.0229237923795997,4.66537481828698,4.7076070975052335,4.1784701698368085,0.0,72.0,0.0
73,1998-06-30 23:59:59.999999999,81.67036962229854,88.36530053529297,0.07878810154051674,4.402691263162545,0.03421287024024444,2.2311559459297916,1.5746514824337976,3.562697581703361,10.5856425,10.715139999999998,10.76366,10.752065,10.676835,-0.04579000000000022,-0.5664099999999994,-0.5179899999999993,-0.09119250000000001,-7.016666666666666,-1.6166666666666663,-15.283333333333331,0.18333333299999977,0.27,3.9439993306132486,2.8474284690854303,3.0557674598810105,4.661428394114519,4.6983629596083105,4.178080698698102,0.0,73.0,0.0
74,1998-09-30 23:59:59.999999999,82.60957382347001,88.84754130795811,0.0727963021621143,4.414125579663516,0.028394443695309413,2.2612327611290506,1.798103023552028,2.4890398209160507,10.444040000000001,10.5856425,10.715139999999998,10.76366,10.752065,0.07254000000000005,-0.39657000000000053,-0.5664099999999994,-0.3080249999999989,-6.133333333333333,-1.3999999999999995,-13.383333333333333,0.1533333330000004,0.18333333299999977,4.037572535273903,2.7722868955125564,3.036453697081979,4.661592679946476,4.687737729632756,4.1776867933989745,0.0,74.0,0.0
75,1998-12-31 23:59:59.999999999,82.74086043223592,89.29334730260582,0.07621342660769237,4.415713560208538,0.024964222767351885,2.477981219531439,1.8636385799529531,1.9587067477975229,10.3448975,10.444040000000001,10.5856425,10.715139999999998,10.76366,-0.013120000000000687,-0.23395999999999972,-0.39657000000000053,-0.4187624999999997,-5.4,-0.8916666666666664,-11.924999999999999,-0.20666666600000028,0.1533333330000004,4.103957847284599,2.673050389694542,3.006009294992884,4.668154363825293,4.673178795338381,4.177292732877318,0.0,75.0,0.0
76,1999-03-31 23:59:59.999999999,83.20541304786913,89.76229088575805,0.07585255741217267,4.421312406382313,0.031689970706910486,2.636520749750243,2.006265594898071,1.621789311386801,10.2864075,10.3448975,10.444040000000001,10.5856425,10.715139999999998,0.009920000000001039,0.023550000000000182,-0.23395999999999972,-0.42873249999999885,-4.733333333333333,-0.3916666666666662,-10.358333333333334,-0.5177333330000002,-0.20666666600000028,4.155361922057327,2.544065968724697,2.9487160431368493,4.671213958260588,4.66537481828698,4.176907088573576,0.0,76.0,0.0
77,1999-06-30 23:59:59.999999999,83.78105433245808,90.23028986949679,0.07415827858746837,4.428206899976086,0.025515636813540965,2.650390400631802,2.2311559459297916,1.5746514824337976,10.292295000000001,10.2864075,10.3448975,10.444040000000001,10.5856425,-0.12948000000000093,-0.060140000000000526,0.023550000000000182,-0.29334749999999943,-3.8916666666666666,0.10833333333333384,-8.408333333333333,-0.9775999999999998,-0.5177333330000002,4.205786293166519,2.4882948349461356,2.8474284690854303,4.671213958260589,4.661428394114519,4.176530093340789,0.0,77.0,0.0
78,1999-09-30 23:59:59.999999999,84.15471621894567,90.69348565115617,0.07482856706251262,4.432656964448929,0.018531384785413607,2.601917169239548,2.2612327611290506,1.798103023552028,10.27726,10.292295000000001,10.2864075,10.3448975,10.444040000000001,-0.25029699999999977,-0.38297700000000034,-0.060140000000000526,-0.16678000000000104,-3.7499999999999996,0.5416666666666672,-8.966666666666667,-0.9843333330000004,-0.9775999999999998,4.225043453531554,2.5246678343248514,2.7722868955125564,4.665606763941691,4.661592679946476,4.176148810771643,0.0,78.0,0.0
79,1999-12-31 23:59:59.999999999,85.25550393859827,91.16225592526365,0.06698827453863831,4.445652676409167,0.02993911620062928,2.3905898552085523,2.477981219531439,1.8636385799529531,10.18151575,10.27726,10.292295000000001,10.2864075,10.3448975,-0.4174100000000003,-0.7872669999999999,-0.38297700000000034,-0.16338174999999922,-3.5749999999999997,0.9000000000000005,-9.275,-0.4615666669999996,-0.9843333330000004,4.263490118659844,2.65085611216302,2.673050389694542,4.65639402694309,4.668154363825293,4.175767382770648,0.0,79.0,0.0
80,2000-03-31 23:59:59.999999999,85.61906685518078,91.5906295252891,0.06742096670915387,4.449908001979305,0.028595595596992318,2.1925497564994956,2.636520749750243,2.006265594898071,9.984698999999999,10.18151575,10.27726,10.292295000000001,10.2864075,-0.4878859999999996,-1.2850730000000006,-0.7872669999999999,-0.30170850000000016,-2.8166666666666664,1.6583333333333337,-8.0,0.36960000000000015,-0.4615666669999996,4.353884578219182,2.841862472374651,2.544065968724697,4.643517347682032,4.671213958260588,4.175389957548128,0.0,80.0,0.13527595427905592
81,2000-06-30 23:59:59.999999999,86.40678650777622,92.02084660996063,0.06294892469810076,4.459066220269019,0.030859320292933035,2.0317999776317874,2.650390400631802,2.2311559459297916,9.66343075,9.984698999999999,10.18151575,10.27726,10.292295000000001,-0.37268399999999957,-1.5282769999999992,-1.2850730000000006,-0.6288642500000012,-2.175,2.358333333333334,-6.808333333333333,1.5136666669999999,0.36960000000000015,4.453512709603046,3.059014828503728,2.4882948349461356,4.631174333217888,4.671213958260589,4.175172130336762,0.0,81.0,0.2776716956254306
82,2000-09-30 23:59:59.999999999,86.74005251464351,92.42793685912505,0.06351353607728694,4.462915743832948,0.030258779384018553,2.1964948043920183,2.601917169239548,2.2612327611290506,9.2813615,9.66343075,9.984698999999999,10.18151575,10.27726,-0.3167350000000013,-1.5947150000000008,-1.5282769999999992,-0.9958985000000009,-0.9833333333333336,2.9750000000000005,-3.208333333333333,2.0917000000000003,1.5136666669999999,4.545236111544639,3.1962401507850604,2.5246678343248514,4.619459003256159,4.665606763941691,4.174951861175511,0.0,82.0,0.42756194967424604
83,2000-12-31 23:59:59.999999999,88.43667945869521,92.84079371947361,0.0485993211072584,4.482286809588947,0.03663413317978037,2.379720772506805,2.3905898552085523,2.477981219531439,8.882682749999999,9.2813615,9.66343075,9.984698999999999,10.18151575,-0.24378399999999978,-1.4210890000000003,-1.5947150000000008,-1.298833000000002,-0.7500000000000001,2.941666666666667,-2.2,2.065033333,2.0917000000000003,4.6322700271180945,3.2956040358970995,2.65085611216302,4.6081168860756545,4.65639402694309,4.174731543485067,0.0,83.0,0.5853411644624729
84,2001-03-31 23:59:59.999999999,88.38618460916986,93.17205367790352,0.05273214875670984,4.481715674728485,0.031807672749179616,2.5862932397830884,2.1925497564994956,2.636520749750243,8.5274105,8.882682749999999,9.2813615,9.66343075,9.984698999999999,-0.186920999999999,-1.1201239999999997,-1.4210890000000003,-1.4572884999999989,-0.625,2.916666666666667,-1.825,1.3994,2.065033333,4.672561874691505,3.348900120322414,2.841862472374651,4.596562519323272,4.643517347682032,4.174515968330899,0.0,84.0,0.75142454845008
85,2001-06-30 23:59:59.999999999,88.02262169258736,93.52191677088848,0.06060196666181206,4.477593846131233,0.018527625862214236,2.9391230257487857,2.0317999776317874,2.650390400631802,8.2473795,8.5274105,8.882682749999999,9.2813615,9.66343075,-0.12551500000000004,-0.8729550000000001,-1.1201239999999997,-1.4160512500000006,-0.13333333333333336,3.250000000000001,-0.7333333333333334,0.5503999999999998,1.3994,4.65099513001411,3.338924049273787,3.059014828503728,4.5927342154873605,4.631174333217888,4.174469418955189,0.0,85.0,0.9262491631738771
86,2001-09-30 23:59:59.999999999,89.48697232882246,93.91128810616435,0.04825753899820917,4.494093054114026,0.03117731028107773,2.841139173845353,2.1964948043920183,2.601917169239548,8.02914075,8.2473795,8.5274105,8.882682749999999,9.2813615,-0.12668800000000058,-0.6829079999999994,-0.8729550000000001,-1.2522207499999993,-1.0416666666666665,2.7333333333333343,-3.6666666666666665,-0.3247,0.5503999999999998,4.613035282931778,3.343612072160921,3.1962401507850604,4.590096891354403,4.619459003256159,4.17442235584508,0.0,86.0,1.1102750734094529
87,2001-12-31 23:59:59.999999999,90.34538477075338,94.23224617362574,0.042122505014236644,4.503639934059517,0.021353124470569362,2.724611047953107,2.379720772506805,2.3905898552085523,7.8584137499999995,8.02914075,8.2473795,8.5274105,8.882682749999999,-0.027750000000000163,-0.4668739999999998,-0.6829079999999994,-1.0242689999999994,-2.341666666666667,2.1333333333333337,-7.841666666666666,-1.5556000000000005,-0.3247,4.532416248026186,3.2954976929862596,3.2956040358970995,4.590384063249893,4.6081168860756545,4.174375290519932,0.0,87.0,1.3039865578679537
88,2002-03-31 23:59:59.999999999,90.45647343970914,94.51692238857002,0.04391011282106305,4.504868778541918,0.023153103813433162,2.486748726242616,2.5862932397830884,2.1925497564994956,7.741695249999999,7.8584137499999995,8.02914075,8.2473795,8.5274105,0.1811740000000004,-0.0987790000000004,-0.4668739999999998,-0.7857152500000009,-3.6333333333333337,1.5250000000000006,-12.141666666666666,-1.401633333,-1.5556000000000005,4.4565643123402525,3.1881877049855376,3.348900120322414,4.593495907935109,4.596562519323272,4.174329246210491,0.0,88.0,1.507893383613744
89,2002-06-30 23:59:59.999999999,91.02201575439305,94.80869690500222,0.04075973593427573,4.511101408623133,0.033507562491899456,1.9012871101617423,2.9391230257487857,2.0317999776317874,7.7170005,7.741695249999999,7.8584137499999995,8.02914075,8.2473795,0.051733999999999725,0.07846999999999937,-0.0987790000000004,-0.530378999999999,-4.75,0.8750000000000004,-15.341666666666665,-1.1743999999999999,-1.401633333,4.4080153581965185,3.137597388861143,3.338924049273787,4.592032390651216,4.5927342154873605,4.174453760305357,0.0,89.0,1.7225321475566813
90,2002-09-30 23:59:59.999999999,91.43607352050093,95.08167329887016,0.03909616312673947,4.515640078062627,0.021547023948601307,1.7153910099392877,2.841139173845353,2.1964948043920183,7.736618,7.7170005,7.741695249999999,7.8584137499999995,8.02914075,-0.008244999999999614,0.19691300000000034,0.07846999999999937,-0.29252274999999983,-4.725,0.9500000000000005,-14.5,-0.9295,-1.1743999999999999,4.359131452823529,3.1163717543721456,3.343612072160921,4.594795408195459,4.590096891354403,4.174579626928704,0.0,90.0,1.9484676885492467
91,2002-12-31 23:59:59.999999999,93.08220561502728,95.34299182667532,0.023997795826776525,4.533483034060388,0.029843100000871203,1.5521006631322443,2.724611047953107,2.379720772506805,7.78584625,7.736618,7.7170005,7.741695249999999,7.8584137499999995,0.14887899999999998,0.3735420000000005,0.19691300000000034,-0.0725674999999999,-4.558333333333334,1.0500000000000005,-13.016666666666667,-0.34553333299999966,-0.9295,4.284122961762833,3.1319479462378808,3.2954976929862596,4.5995447149031765,4.590384063249893,4.174705477711638,0.0,91.0,2.186294573804579
92,2003-03-31 23:59:59.999999999,91.27449000201979,95.50994925571632,0.04535908271043443,4.513871340037948,0.009002561496029848,1.30757054372182,2.486748726242616,2.5862932397830884,7.879231750000001,7.78584625,7.736618,7.7170005,7.741695249999999,0.3002980000000006,0.4926660000000007,0.3735420000000005,0.13753650000000128,-4.483333333333333,1.083333333333334,-11.883333333333333,-0.7166000000000001,-0.34553333299999966,4.204472395585775,3.212783818046614,3.1881877049855376,4.605004084052226,4.593495907935109,4.174828577284195,0.0,92.0,2.4366386635470336
93,2003-06-30 23:59:59.999999999,91.64815188850737,95.7918100725585,0.044220382274542835,4.517956809199775,0.006855400576641912,1.129001525996981,1.9012871101617423,2.9391230257487857,8.00239825,7.879231750000001,7.78584625,7.736618,7.7170005,-0.5000000000000009,-0.0590679999999999,0.4926660000000007,0.28539775000000045,-5.783333333333333,0.33333333333333387,-15.133333333333333,-1.1381999999999999,-0.7166000000000001,4.097259513563015,3.312726491100266,3.137597388861143,4.6153080920878375,4.592032390651216,4.174905779192349,0.0,93.0,2.700158758012776
94,2003-09-30 23:59:59.999999999,92.10260553423552,96.06656622841975,0.04213811625597241,4.5229032331351,0.007263155072473104,0.7788329769619518,1.7153910099392877,2.841139173845353,7.98763125,8.00239825,7.879231750000001,7.78584625,7.736618,-0.20000000000000018,-0.25082300000000046,-0.0590679999999999,0.25101324999999974,-7.408333333333333,-0.6916666666666662,-20.083333333333332,-1.264166667,-1.1381999999999999,4.009704056086042,3.3238510009965285,3.1163717543721456,4.6272653640103085,4.594795408195459,4.174983823414852,0.0,94.0,2.9775483311346096
95,2003-12-31 23:59:59.999999999,92.19349626338115,96.32637800780971,0.043852607594956794,4.523889588631804,-0.009593445428583536,0.421272668856737,1.5521006631322443,2.724611047953107,7.9249255000000005,7.98763125,8.00239825,7.879231750000001,7.78584625,1.200000000000001,0.8002980000000006,-0.25082300000000046,0.13907925000000088,-8.583333333333334,-1.483333333333333,-23.675,-0.9594,-1.264166667,4.005683903443028,3.3375778144337365,3.1319479462378808,4.635942212390409,4.5995447149031765,4.17506186154693,0.0,95.0,3.269537355473382
96,2004-03-31 23:59:59.999999999,92.51666330034337,96.59280734305501,0.043115508217966614,4.527388772081932,0.013517432043983924,0.15778196008088274,1.30757054372182,2.486748726242616,8.125,7.9249255000000005,7.98763125,8.00239825,7.879231750000001,0.09999999999999964,0.5999999999999996,0.8002980000000006,0.24576824999999936,-9.708333333333334,-2.6166666666666663,-26.141666666666666,-0.6225666670000001,-0.9594,4.033980033593488,3.3612324578637622,3.212783818046614,4.645827286789103,4.605004084052226,4.175139045447889,0.0,96.0,3.5768942231984058
97,2004-06-30 23:59:59.999999999,93.01151282569178,96.85860188940738,0.04052892321049306,4.532723279316076,0.014766470116301278,0.1145682146228233,1.129001525996981,1.9012871101617423,8.275,8.125,7.9249255000000005,7.98763125,8.00239825,-0.8000000000000007,0.2999999999999998,0.5999999999999996,0.27260174999999975,-9.116666666666667,-2.4499999999999993,-22.141666666666666,-0.282466667,-0.6225666670000001,4.100872723276959,3.3644111903326968,3.312726491100266,4.65310308029473,4.6153080920878375,4.175179819616264,0.0,97.0,3.900427768172115
98,2004-09-30 23:59:59.999999999,93.28418501312868,97.11085168679105,0.04020254023893166,4.535650586659333,0.012747353524233063,-0.04775838326821491,0.7788329769619518,1.7153910099392877,8.350000000000001,8.275,8.125,7.9249255000000005,7.98763125,-0.09999999999999964,0.40000000000000036,0.2999999999999998,0.3623687500000017,-8.791666666666666,-1.9499999999999995,-19.725,-0.06260000000000021,-0.282466667,4.157988134298652,3.440042263819167,3.3238510009965285,4.654798379766458,4.6272653640103085,4.175221040162455,0.0,98.0,4.24098939446023
99,2004-12-31 23:59:59.999999999,93.31448192284388,97.36390774628778,0.04248027025318546,4.535975314702453,0.012085726070648839,-0.12680589958571353,0.421272668856737,1.5521006631322443,8.45,8.350000000000001,8.275,8.125,7.9249255000000005,0.9000000000000004,0.09999999999999964,0.40000000000000036,0.5250744999999988,-8.116666666666665,-1.4999999999999993,-15.941666666666668,-0.03489999999999993,-0.06260000000000021,4.188768579242278,3.533744915617781,3.3375778144337365,4.657646098998128,4.635942212390409,4.175262259009583,0.0,99.0,4.599475316868771
100,2005-03-31 23:59:59.999999999,92.83983033730561,97.62759064879315,0.05028439061267598,4.530875753930478,0.0034869818485461224,-0.1046820640562024,0.15778196008088274,1.30757054372182,8.475,8.45,8.350000000000001,8.275,8.125,-0.20000000000000107,-0.20000000000000107,0.09999999999999964,0.34999999999999964,-7.55,-0.816666666666666,-13.741666666666667,0.0242,-0.03489999999999993,4.214759290354462,3.6355550160630554,3.3612324578637622,4.66040455200157,4.645827286789103,4.175302580150891,0.0,100.0,4.9768289194040785
101,2005-06-30 23:59:59.999999999,93.59725308018584,97.93514959385536,0.04530448516758678,4.53900103561899,0.0062777563029143835,-0.07251778329523673,0.1145682146228233,1.129001525996981,8.425,8.475,8.45,8.350000000000001,8.275,-0.5999999999999996,0.0,-0.20000000000000107,0.15000000000000036,-7.824999999999999,-1.0083333333333326,-14.783333333333333,-0.005266665999999809,0.0242,4.238701219554743,3.7359360959093344,3.3644111903326968,4.661056319995943,4.65310308029473,4.175458230868219,0.0,101.0,5.374043237862296
102,2005-09-30 23:59:59.999999999,93.84972732781257,98.21142861773963,0.04542773200065575,4.541694857624062,0.006044270964729037,0.10465008729068914,-0.04775838326821491,0.7788329769619518,8.425,8.425,8.475,8.45,8.350000000000001,0.09999999999999964,0.1999999999999993,0.0,0.07499999999999929,-8.3,-1.5249999999999992,-15.525000000000002,0.00106666699999991,-0.005266665999999809,4.2680837006932,3.829938374772353,3.440042263819167,4.6619194410724685,4.654798379766458,4.175615567408894,0.0,102.0,5.792163573081474
103,2005-12-31 23:59:59.999999999,94.62734801050294,98.48997946715633,0.04000828640596765,4.549946525299191,0.013971210596738004,0.2144599467349878,-0.12680589958571353,0.421272668856737,8.475,8.425,8.425,8.475,8.45,0.8000000000000007,0.09999999999999964,0.1999999999999993,0.025000000000000355,-8.741666666666667,-1.5999999999999992,-16.675,0.16453333299999962,0.00106666699999991,4.322948578579099,3.928835995560383,3.533744915617781,4.660595071212937,4.657646098998128,4.175772879198676,0.0,103.0,6.232290241733239
104,2006-03-31 23:59:59.999999999,94.37487376287619,98.73850123374797,0.045200083842257044,4.547274869956386,0.016399116025907823,0.3700933026898445,-0.1046820640562024,0.15778196008088274,8.5,8.475,8.425,8.425,8.475,0.09999999999999964,0.40000000000000036,0.09999999999999964,0.025000000000000355,-10.016666666666667,-2.7666666666666657,-18.8,0.4171333330000002,0.16453333299999962,4.376263794386973,3.9920982213811484,3.6355550160630554,4.6558954170102504,4.66040455200157,4.175926747224773,0.0,104.0,6.695581471892993
105,2006-06-30 23:59:59.999999999,95.25348414461725,99.01934810664781,0.038773674176331596,4.55654159228393,0.017540556664939366,0.46797846849516156,-0.07251778329523673,0.1145682146228233,8.6,8.5,8.475,8.425,8.425,-0.7999999999999989,0.20000000000000107,0.40000000000000036,0.17499999999999893,-10.516666666666667,-2.8916666666666657,-20.233333333333334,0.6603333330000001,0.4171333330000002,4.436631646219757,4.056669831607958,3.7359360959093344,4.651648173966905,4.661056319995943,4.1759128555246745,0.0,105.0,7.183256451008521
106,2006-09-30 23:59:59.999999999,96.60674611189658,99.26120924325048,0.02710627836174595,4.570648574306965,0.028953716682902808,0.572078284443972,0.10465008729068914,-0.04775838326821491,8.65,8.6,8.5,8.475,8.425,-0.20000000000000107,-0.09999999999999964,0.20000000000000107,0.22499999999999964,-10.483333333333333,-2.9833333333333325,-20.283333333333335,1.017766666,0.6603333330000001,4.492329695793785,4.13111181136756,3.829938374772353,4.6509436471165255,4.6619194410724685,4.175898810972357,0.0,106.0,7.696598534288027
